Results Table 1,,,,,,,,,,,,,
,Specimen label,Thickness,Width,Length,Rate 1,,,,,,,,
,,(mm),(mm),(mm),(mm/min),,,,,,,,
1,LDPE-1,3.25,14.73,90.8,25.4,,,,,,,,
2,LDPE-5,3.25,14.73,87.88,127,,,,,,,,
3,LDPE-20,3.25,14.73,82.35,508,,,,,,,,
,,,,,,,,,,,,,
Results Table 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1,Time,Displacement,Force,,2,Time,Displacement,Force,,3,Time,Displacement,Force
,(s),(mm),(kN),,,(s),(mm),(kN),,,(s),(mm),(kN)
,0,0,-0.0088,,,0,0,-0.0072,,,0,0,-0.0055
,300.2,127.0571,0.4023,,,,,,,,,,
,300.3,127.099,0.4025,,,,,,,,,,
,300.4,127.1418,0.4026,,,,,,,,,,
,300.5,127.1838,0.4024,,,,,,,,,,
,300.6,127.2261,0.4024,,,,,,,,,,
,300.7,127.2684,0.4027,,,,,,,,,,
,300.8,127.3105,0.4024,,,,,,,,,,
,300.9,127.3533,0.4023,,,,,,,,,,
,301,127.3949,0.4027,,,,,,,,,,
,301.1,127.4383,0.4025,,,,,,,,,,
,301.2,127.4799,0.4026,,,,,,,,,,
,301.3,127.5228,0.4027,,,,,,,,,,
,301.4,127.5648,0.4025,,,,,,,,,,
,301.5,127.6073,0.4024,,,,,,,,,,
,301.6,127.6495,0.4029,,,,,,,,,,
,301.7,127.6915,0.4027,,,,,,,,,,
,301.8,127.7343,0.4024,,,,,,,,,,
,301.9,127.7759,0.4027,,,,,,,,,,
,302,127.8193,0.4029,,,,,,,,,,
,302.1,127.861,0.4026,,,,,,,,,,
,302.2,127.9035,0.4026,,,,,,,,,,
,302.3,127.9459,0.4027,,,,,,,,,,
,302.4,127.9878,0.4025,,,,,,,,,,
,302.5,128.0305,0.4025,,,,,,,,,,
,302.6,128.0724,0.4027,,,,,,,,,,
,302.7,128.1152,0.4025,,,,,,,,,,
,302.8,128.1573,0.4026,,,,,,,,,,
,302.9,128.2004,0.403,,,,,,,,,,
,303,128.2422,0.4026,,,,,,,,,,
,303.1,128.2845,0.4027,,,,,,,,,,
,303.2,128.3267,0.4027,,,,,,,,,,
,303.3,128.3686,0.4028,,,,,,,,,,
,303.4,128.4117,0.4025,,,,,,,,,,
,303.5,128.4536,0.4028,,,,,,,,,,
,303.6,128.4965,0.4029,,,,,,,,,,
,303.7,128.5385,0.4027,,,,,,,,,,
,303.8,128.581,0.4027,,,,,,,,,,
,303.9,128.6231,0.4031,,,,,,,,,,
,304,128.665,0.4027,,,,,,,,,,
,304.1,128.7078,0.4025,,,,,,,,,,
,304.2,128.7497,0.4027,,,,,,,,,,
,304.3,128.7931,0.4029,,,,,,,,,,
,304.4,128.8349,0.4026,,,,,,,,,,
,304.5,128.8777,0.403,,,,,,,,,,
,304.6,128.9193,0.4028,,,,,,,,,,
,304.7,128.9616,0.4026,,,,,,,,,,
,304.8,129.0039,0.403,,,,,,,,,,
,304.9,129.046,0.4029,,,,,,,,,,
,305,129.0891,0.4027,,,,,,,,,,
,305.1,129.1309,0.4025,,,,,,,,,,
,305.2,129.1739,0.4029,,,,,,,,,,
,305.3,129.2158,0.4027,,,,,,,,,,
,305.4,129.2581,0.4028,,,,,,,,,,
,305.5,129.3004,0.4028,,,,,,,,,,
,305.6,129.3425,0.4027,,,,,,,,,,
,305.7,129.3854,0.4026,,,,,,,,,,
,305.8,129.4273,0.403,,,,,,,,,,
,305.9,129.4701,0.4027,,,,,,,,,,
,306,129.512,0.4027,,,,,,,,,,
,306.1,129.5547,0.4027,,,,,,,,,,
,306.2,129.5968,0.4031,,,,,,,,,,
,306.3,129.639,0.4028,,,,,,,,,,
,306.4,129.6815,0.4026,,,,,,,,,,
,306.5,129.7231,0.403,,,,,,,,,,
,306.6,129.7664,0.403,,,,,,,,,,
,306.7,129.8081,0.4028,,,,,,,,,,
,306.8,129.8513,0.4031,,,,,,,,,,
,306.9,129.8929,0.4028,,,,,,,,,,
,307,129.9358,0.4031,,,,,,,,,,
,307.1,129.9779,0.4032,,,,,,,,,,
,307.2,130.02,0.4029,,,,,,,,,,
,307.3,130.0625,0.4028,,,,,,,,,,
,307.4,130.1044,0.4031,,,,,,,,,,
,307.5,130.1476,0.4028,,,,,,,,,,
,307.6,130.1893,0.4032,,,,,,,,,,
,307.7,130.2322,0.4031,,,,,,,,,,
,307.8,130.2742,0.403,,,,,,,,,,
,307.9,130.3163,0.4031,,,,,,,,,,
,308,130.3587,0.4032,,,,,,,,,,
,308.1,130.4005,0.4029,,,,,,,,,,
,308.2,130.4436,0.4031,,,,,,,,,,
,308.3,130.4854,0.4032,,,,,,,,,,
,308.4,130.5286,0.403,,,,,,,,,,
,308.5,130.5708,0.403,,,,,,,,,,
,308.6,130.6131,0.4033,,,,,,,,,,
,308.7,130.655,0.4034,,,,,,,,,,
,308.8,130.6971,0.403,,,,,,,,,,
,308.9,130.7398,0.4034,,,,,,,,,,
,309,130.7817,0.4033,,,,,,,,,,
,309.1,130.8249,0.4032,,,,,,,,,,
,309.2,130.8667,0.4034,,,,,,,,,,
,309.3,130.9096,0.4035,,,,,,,,,,
,309.4,130.9515,0.403,,,,,,,,,,
,309.5,130.9935,0.4033,,,,,,,,,,
,309.6,131.0362,0.4037,,,,,,,,,,
,309.7,131.0775,0.4033,,,,,,,,,,
,309.8,131.1213,0.4034,,,,,,,,,,
,309.9,131.1631,0.4038,,,,,,,,,,
,310,131.2062,0.4035,,,,,,,,,,
,310.1,131.2474,0.4034,,,,,,,,,,
,310.2,131.2903,0.4037,,,,,,,,,,
,310.3,131.3323,0.4034,,,,,,,,,,
,310.4,131.3745,0.4036,,,,,,,,,,
,310.5,131.4174,0.4041,,,,,,,,,,
,310.6,131.4591,0.4037,,,,,,,,,,
,310.7,131.5022,0.4037,,,,,,,,,,
,310.8,131.544,0.4039,,,,,,,,,,
,310.9,131.5867,0.4039,,,,,,,,,,
,311,131.6286,0.4036,,,,,,,,,,
,311.1,131.671,0.4039,,,,,,,,,,
,311.2,131.7136,0.4039,,,,,,,,,,
,311.3,131.7554,0.4037,,,,,,,,,,
,311.4,131.7987,0.404,,,,,,,,,,
,311.5,131.84,0.4038,,,,,,,,,,
,311.6,131.8832,0.4038,,,,,,,,,,
,311.7,131.925,0.4039,,,,,,,,,,
,311.8,131.9675,0.404,,,,,,,,,,
,311.9,132.0099,0.4037,,,,,,,,,,
,312,132.0518,0.4039,,,,,,,,,,
,312.1,132.0944,0.4041,,,,,,,,,,
,312.2,132.1364,0.4036,,,,,,,,,,
,312.3,132.1796,0.4039,,,,,,,,,,
,312.4,132.2211,0.4043,,,,,,,,,,
,312.5,132.2641,0.4041,,,,,,,,,,
,312.6,132.3064,0.4039,,,,,,,,,,
,312.7,132.3485,0.4041,,,,,,,,,,
,312.8,132.391,0.404,,,,,,,,,,
,312.9,132.4325,0.4039,,,,,,,,,,
,313,132.4758,0.4043,,,,,,,,,,
,313.1,132.5175,0.4039,,,,,,,,,,
,313.2,132.5608,0.404,,,,,,,,,,
,313.3,132.6024,0.404,,,,,,,,,,
,313.4,132.6449,0.4039,,,,,,,,,,
,313.5,132.687,0.4039,,,,,,,,,,
,313.6,132.729,0.4042,,,,,,,,,,
,313.7,132.7719,0.4042,,,,,,,,,,
,313.8,132.8137,0.404,,,,,,,,,,
,313.9,132.857,0.4043,,,,,,,,,,
,314,132.8989,0.4045,,,,,,,,,,
,314.1,132.9416,0.4042,,,,,,,,,,
,314.2,132.9834,0.4041,,,,,,,,,,
,314.3,133.0254,0.4044,,,,,,,,,,
,314.4,133.0681,0.404,,,,,,,,,,
,314.5,133.1099,0.4039,,,,,,,,,,
,314.6,133.1532,0.4044,,,,,,,,,,
,314.7,133.1949,0.4042,,,,,,,,,,
,314.8,133.2379,0.4042,,,,,,,,,,
,314.9,133.2797,0.4041,,,,,,,,,,
,315,133.3221,0.4043,,,,,,,,,,
,315.1,133.3643,0.4041,,,,,,,,,,
,315.2,133.4064,0.4045,,,,,,,,,,
,315.3,133.4494,0.4044,,,,,,,,,,
,315.4,133.4913,0.404,,,,,,,,,,
,315.5,133.5344,0.4043,,,,,,,,,,
,315.6,133.5759,0.4045,,,,,,,,,,
,315.7,133.6188,0.4043,,,,,,,,,,
,315.8,133.6608,0.4043,,,,,,,,,,
,315.9,133.7031,0.4046,,,,,,,,,,
,316,133.7456,0.4044,,,,,,,,,,
,316.1,133.7873,0.4044,,,,,,,,,,
,316.2,133.8303,0.4045,,,,,,,,,,
,316.3,133.8721,0.404,,,,,,,,,,
,316.4,133.9153,0.4043,,,,,,,,,,
,316.5,133.9571,0.4044,,,,,,,,,,
,316.6,133.9993,0.4042,,,,,,,,,,
,316.7,134.0419,0.4042,,,,,,,,,,
,316.8,134.0838,0.4044,,,,,,,,,,
,316.9,134.1267,0.4045,,,,,,,,,,
,317,134.1685,0.4042,,,,,,,,,,
,317.1,134.2116,0.4042,,,,,,,,,,
,317.2,134.2533,0.4045,,,,,,,,,,
,317.3,134.2962,0.4042,,,,,,,,,,
,317.4,134.3382,0.4041,,,,,,,,,,
,317.5,134.3801,0.4045,,,,,,,,,,
,317.6,134.4227,0.4041,,,,,,,,,,
,317.7,134.4646,0.4041,,,,,,,,,,
,317.8,134.5078,0.4044,,,,,,,,,,
,317.9,134.5495,0.4042,,,,,,,,,,
,318,134.5925,0.4042,,,,,,,,,,
,318.1,134.6346,0.4044,,,,,,,,,,
,318.2,134.6769,0.4042,,,,,,,,,,
,318.3,134.719,0.4041,,,,,,,,,,
,318.4,134.7611,0.4043,,,,,,,,,,
,318.5,134.8039,0.4043,,,,,,,,,,
,318.6,134.8458,0.4042,,,,,,,,,,
,318.7,134.8889,0.4042,,,,,,,,,,
,318.8,134.9307,0.4045,,,,,,,,,,
,318.9,134.9735,0.4043,,,,,,,,,,
,319,135.0156,0.4041,,,,,,,,,,
,319.1,135.0576,0.4041,,,,,,,,,,
,319.2,135.1002,0.4042,,,,,,,,,,
,319.3,135.142,0.4041,,,,,,,,,,
,319.4,135.1848,0.4042,,,,,,,,,,
,319.5,135.2271,0.4042,,,,,,,,,,
,319.6,135.27,0.4043,,,,,,,,,,
,319.7,135.3119,0.4043,,,,,,,,,,
,319.8,135.3539,0.4041,,,,,,,,,,
,319.9,135.3966,0.4041,,,,,,,,,,
,320,135.4383,0.4043,,,,,,,,,,
,320.1,135.4816,0.4044,,,,,,,,,,
,320.2,135.523,0.404,,,,,,,,,,
,320.3,135.5663,0.4043,,,,,,,,,,
,320.4,135.6079,0.4041,,,,,,,,,,
,320.5,135.6507,0.404,,,,,,,,,,
,320.6,135.6926,0.4043,,,,,,,,,,
,320.7,135.7348,0.4044,,,,,,,,,,
,320.8,135.7776,0.404,,,,,,,,,,
,320.9,135.8194,0.404,,,,,,,,,,
,321,135.8625,0.4044,,,,,,,,,,
,321.1,135.9041,0.404,,,,,,,,,,
,321.2,135.9472,0.4041,,,,,,,,,,
,321.3,135.9891,0.4042,,,,,,,,,,
,321.4,136.0317,0.4042,,,,,,,,,,
,321.5,136.0738,0.4043,,,,,,,,,,
,321.6,136.1158,0.4043,,,,,,,,,,
,321.7,136.1586,0.4042,,,,,,,,,,
,321.8,136.2005,0.4042,,,,,,,,,,
,321.9,136.2434,0.4044,,,,,,,,,,
,322,136.2854,0.404,,,,,,,,,,
,322.1,136.3278,0.4041,,,,,,,,,,
,322.2,136.3702,0.4044,,,,,,,,,,
,322.3,136.4124,0.4043,,,,,,,,,,
,322.4,136.4549,0.4043,,,,,,,,,,
,322.5,136.4967,0.4043,,,,,,,,,,
,322.6,136.5396,0.4044,,,,,,,,,,
,322.7,136.5817,0.4042,,,,,,,,,,
,322.8,136.6247,0.4041,,,,,,,,,,
,322.9,136.6666,0.4043,,,,,,,,,,
,323,136.7086,0.4042,,,,,,,,,,
,323.1,136.7511,0.4044,,,,,,,,,,
,323.2,136.7929,0.4043,,,,,,,,,,
,323.3,136.8359,0.4044,,,,,,,,,,
,323.4,136.8777,0.4044,,,,,,,,,,
,323.5,136.9209,0.4045,,,,,,,,,,
,323.6,136.9628,0.4042,,,,,,,,,,
,323.7,137.0055,0.4043,,,,,,,,,,
,323.8,137.0473,0.4045,,,,,,,,,,
,323.9,137.0895,0.4042,,,,,,,,,,
,324,137.1321,0.4043,,,,,,,,,,
,324.1,137.1741,0.4046,,,,,,,,,,
,324.2,137.2172,0.4045,,,,,,,,,,
,324.3,137.2592,0.4045,,,,,,,,,,
,324.4,137.3019,0.4046,,,,,,,,,,
,324.5,137.3438,0.4046,,,,,,,,,,
,324.6,137.3859,0.4045,,,,,,,,,,
,324.7,137.4284,0.4046,,,,,,,,,,
,324.8,137.4702,0.4042,,,,,,,,,,
,324.9,137.5135,0.4045,,,,,,,,,,
,325,137.5551,0.4047,,,,,,,,,,
,325.1,137.5984,0.4047,,,,,,,,,,
,325.2,137.64,0.4046,,,,,,,,,,
,325.3,137.6824,0.4046,,,,,,,,,,
,325.4,137.7249,0.4047,,,,,,,,,,
,325.5,137.767,0.4044,,,,,,,,,,
,325.6,137.8097,0.4045,,,,,,,,,,
,325.7,137.8514,0.4047,,,,,,,,,,
,325.8,137.8944,0.4048,,,,,,,,,,
,325.9,137.9361,0.4044,,,,,,,,,,
,326,137.9792,0.4048,,,,,,,,,,
,326.1,138.0211,0.4045,,,,,,,,,,
,326.2,138.0635,0.4047,,,,,,,,,,
,326.3,138.1058,0.4048,,,,,,,,,,
,326.4,138.1478,0.4044,,,,,,,,,,
,326.5,138.1906,0.4047,,,,,,,,,,
,326.6,138.2325,0.4048,,,,,,,,,,
,326.7,138.2755,0.4044,,,,,,,,,,
,326.8,138.3174,0.4046,,,,,,,,,,
,326.9,138.3604,0.4045,,,,,,,,,,
,327,138.4022,0.4044,,,,,,,,,,
,327.1,138.4444,0.4044,,,,,,,,,,
,327.2,138.4867,0.4049,,,,,,,,,,
,327.3,138.5285,0.4046,,,,,,,,,,
,327.4,138.5718,0.4045,,,,,,,,,,
,327.5,138.6137,0.4046,,,,,,,,,,
,327.6,138.6564,0.4047,,,,,,,,,,
,327.7,138.6986,0.4046,,,,,,,,,,
,327.8,138.7407,0.405,,,,,,,,,,
,327.9,138.7831,0.4046,,,,,,,,,,
,328,138.8248,0.4045,,,,,,,,,,
,328.1,138.8679,0.4048,,,,,,,,,,
,328.2,138.9098,0.4047,,,,,,,,,,
,328.3,138.9532,0.4047,,,,,,,,,,
,328.4,138.9949,0.4047,,,,,,,,,,
,328.5,139.0374,0.4048,,,,,,,,,,
,328.6,139.0795,0.4045,,,,,,,,,,
,328.7,139.1214,0.4047,,,,,,,,,,
,328.8,139.1642,0.4048,,,,,,,,,,
,328.9,139.206,0.4046,,,,,,,,,,
,329,139.2491,0.405,,,,,,,,,,
,329.1,139.2908,0.4051,,,,,,,,,,
,329.2,139.334,0.4046,,,,,,,,,,
,329.3,139.3757,0.4049,,,,,,,,,,
,329.4,139.418,0.4051,,,,,,,,,,
,329.5,139.4602,0.4046,,,,,,,,,,
,329.6,139.5024,0.4047,,,,,,,,,,
,329.7,139.5455,0.4053,,,,,,,,,,
,329.8,139.5875,0.405,,,,,,,,,,
,329.9,139.6303,0.4049,,,,,,,,,,
,330,139.6721,0.4051,,,,,,,,,,
,330.1,139.7145,0.405,,,,,,,,,,
,330.2,139.7568,0.4046,,,,,,,,,,
,330.3,139.7988,0.405,,,,,,,,,,
,330.4,139.8416,0.4051,,,,,,,,,,
,330.5,139.8834,0.4047,,,,,,,,,,
,330.6,139.9266,0.405,,,,,,,,,,
,330.7,139.9682,0.405,,,,,,,,,,
,330.8,140.0112,0.4048,,,,,,,,,,
,330.9,140.0529,0.405,,,,,,,,,,
,331,140.0955,0.4053,,,,,,,,,,
,331.1,140.138,0.4048,,,,,,,,,,
,331.2,140.1798,0.4049,,,,,,,,,,
,331.3,140.2227,0.4052,,,,,,,,,,
,331.4,140.2643,0.4049,,,,,,,,,,
,331.5,140.3076,0.4049,,,,,,,,,,
,331.6,140.3493,0.405,,,,,,,,,,
,331.7,140.392,0.4049,,,,,,,,,,
,331.8,140.434,0.4049,,,,,,,,,,
,331.9,140.4762,0.4049,,,,,,,,,,
,332,140.5189,0.4052,,,,,,,,,,
,332.1,140.5607,0.405,,,,,,,,,,
,332.2,140.6038,0.4049,,,,,,,,,,
,332.3,140.6453,0.405,,,,,,,,,,
,332.4,140.6887,0.4049,,,,,,,,,,
,332.5,140.7307,0.4051,,,,,,,,,,
,332.6,140.7729,0.4051,,,,,,,,,,
,332.7,140.8149,0.405,,,,,,,,,,
,332.8,140.857,0.4049,,,,,,,,,,
,332.9,140.8999,0.4053,,,,,,,,,,
,333,140.942,0.405,,,,,,,,,,
,333.1,140.9849,0.405,,,,,,,,,,
,333.2,141.0268,0.4052,,,,,,,,,,
,333.3,141.0694,0.405,,,,,,,,,,
,333.4,141.1114,0.405,,,,,,,,,,
,333.5,141.1533,0.4052,,,,,,,,,,
,333.6,141.1961,0.4049,,,,,,,,,,
,333.7,141.2378,0.4048,,,,,,,,,,
,333.8,141.2814,0.4052,,,,,,,,,,
,333.9,141.3232,0.405,,,,,,,,,,
,334,141.3661,0.4051,,,,,,,,,,
,334.1,141.4076,0.4051,,,,,,,,,,
,334.2,141.45,0.4054,,,,,,,,,,
,334.3,141.4924,0.405,,,,,,,,,,
,334.4,141.5343,0.4051,,,,,,,,,,
,334.5,141.5774,0.4052,,,,,,,,,,
,334.6,141.6192,0.4051,,,,,,,,,,
,334.7,141.6624,0.405,,,,,,,,,,
,334.8,141.7039,0.4051,,,,,,,,,,
,334.9,141.7465,0.4049,,,,,,,,,,
,335,141.7885,0.4049,,,,,,,,,,
,335.1,141.8308,0.4052,,,,,,,,,,
,335.2,141.8738,0.4054,,,,,,,,,,
,335.3,141.9156,0.4052,,,,,,,,,,
,335.4,141.9588,0.4053,,,,,,,,,,
,335.5,141.9999,0.4053,,,,,,,,,,
,335.6,142.0432,0.405,,,,,,,,,,
,335.7,142.0851,0.405,,,,,,,,,,
,335.8,142.1273,0.405,,,,,,,,,,
,335.9,142.1699,0.4049,,,,,,,,,,
,336,142.2117,0.4052,,,,,,,,,,
,336.1,142.2547,0.4053,,,,,,,,,,
,336.2,142.2965,0.4052,,,,,,,,,,
,336.3,142.3396,0.4051,,,,,,,,,,
,336.4,142.3813,0.4054,,,,,,,,,,
,336.5,142.4241,0.4051,,,,,,,,,,
,336.6,142.4663,0.4049,,,,,,,,,,
,336.7,142.5082,0.4054,,,,,,,,,,
,336.8,142.5509,0.4053,,,,,,,,,,
,336.9,142.5925,0.4049,,,,,,,,,,
,337,142.636,0.4054,,,,,,,,,,
,337.1,142.6776,0.4054,,,,,,,,,,
,337.2,142.7206,0.4051,,,,,,,,,,
,337.3,142.7625,0.4051,,,,,,,,,,
,337.4,142.8047,0.4053,,,,,,,,,,
,337.5,142.847,0.4051,,,,,,,,,,
,337.6,142.889,0.405,,,,,,,,,,
,337.7,142.9319,0.4054,,,,,,,,,,
,337.8,142.9738,0.4051,,,,,,,,,,
,337.9,143.0169,0.4053,,,,,,,,,,
,338,143.059,0.4053,,,,,,,,,,
,338.1,143.1014,0.4053,,,,,,,,,,
,338.2,143.1434,0.405,,,,,,,,,,
,338.3,143.1854,0.4053,,,,,,,,,,
,338.4,143.2283,0.4056,,,,,,,,,,
,338.5,143.27,0.405,,,,,,,,,,
,338.6,143.3133,0.4052,,,,,,,,,,
,338.7,143.355,0.4053,,,,,,,,,,
,338.8,143.3977,0.4051,,,,,,,,,,
,338.9,143.4399,0.4054,,,,,,,,,,
,339,143.4819,0.4055,,,,,,,,,,
,339.1,143.5244,0.4052,,,,,,,,,,
,339.2,143.5661,0.4052,,,,,,,,,,
,339.3,143.6095,0.4056,,,,,,,,,,
,339.4,143.6513,0.4052,,,,,,,,,,
,339.5,143.6945,0.4055,,,,,,,,,,
,339.6,143.736,0.4054,,,,,,,,,,
,339.7,143.7786,0.4054,,,,,,,,,,
,339.8,143.8208,0.4054,,,,,,,,,,
,339.9,143.8628,0.4055,,,,,,,,,,
,340,143.9057,0.4055,,,,,,,,,,
,340.1,143.9474,0.4052,,,,,,,,,,
,340.2,143.9905,0.4058,,,,,,,,,,
,340.3,144.0322,0.4054,,,,,,,,,,
,340.4,144.0751,0.4053,,,,,,,,,,
,340.5,144.117,0.4055,,,,,,,,,,
,340.6,144.1593,0.4056,,,,,,,,,,
,340.7,144.2019,0.4053,,,,,,,,,,
,340.8,144.2439,0.4053,,,,,,,,,,
,340.9,144.2867,0.4056,,,,,,,,,,
,341,144.3285,0.4052,,,,,,,,,,
,341.1,144.3715,0.4054,,,,,,,,,,
,341.2,144.4136,0.4057,,,,,,,,,,
,341.3,144.4559,0.4052,,,,,,,,,,
,341.4,144.4982,0.4054,,,,,,,,,,
,341.5,144.5401,0.4056,,,,,,,,,,
,341.6,144.5829,0.4055,,,,,,,,,,
,341.7,144.6247,0.4052,,,,,,,,,,
,341.8,144.6679,0.4056,,,,,,,,,,
,341.9,144.7096,0.4055,,,,,,,,,,
,342,144.7522,0.4055,,,,,,,,,,
,342.1,144.7947,0.4057,,,,,,,,,,
,342.2,144.8367,0.4057,,,,,,,,,,
,342.3,144.8792,0.4055,,,,,,,,,,
,342.4,144.9209,0.4054,,,,,,,,,,
,342.5,144.9642,0.4055,,,,,,,,,,
,342.6,145.0057,0.4057,,,,,,,,,,
,342.7,145.0491,0.4055,,,,,,,,,,
,342.8,145.0907,0.4056,,,,,,,,,,
,342.9,145.1333,0.4056,,,,,,,,,,
,343,145.1753,0.4056,,,,,,,,,,
,343.1,145.2174,0.4057,,,,,,,,,,
,343.2,145.2602,0.4057,,,,,,,,,,
,343.3,145.302,0.4053,,,,,,,,,,
,343.4,145.3451,0.4057,,,,,,,,,,
,343.5,145.3872,0.4056,,,,,,,,,,
,343.6,145.4297,0.4053,,,,,,,,,,
,343.7,145.4718,0.4055,,,,,,,,,,
,343.8,145.5138,0.4057,,,,,,,,,,
,343.9,145.5566,0.4055,,,,,,,,,,
,344,145.5982,0.4054,,,,,,,,,,
,344.1,145.6415,0.4058,,,,,,,,,,
,344.2,145.6832,0.4057,,,,,,,,,,
,344.3,145.7263,0.4057,,,,,,,,,,
,344.4,145.7682,0.4058,,,,,,,,,,
,344.5,145.8105,0.4058,,,,,,,,,,
,344.6,145.8527,0.4057,,,,,,,,,,
,344.7,145.8945,0.4056,,,,,,,,,,
,344.8,145.9376,0.4055,,,,,,,,,,
,344.9,145.9795,0.4056,,,,,,,,,,
,345,146.0228,0.4058,,,,,,,,,,
,345.1,146.0644,0.4057,,,,,,,,,,
,345.2,146.1069,0.4054,,,,,,,,,,
,345.3,146.1492,0.4059,,,,,,,,,,
,345.4,146.1913,0.4057,,,,,,,,,,
,345.5,146.234,0.4059,,,,,,,,,,
,345.6,146.2755,0.4056,,,,,,,,,,
,345.7,146.3189,0.4059,,,,,,,,,,
,345.8,146.3605,0.4056,,,,,,,,,,
,345.9,146.4036,0.4058,,,,,,,,,,
,346,146.4453,0.4061,,,,,,,,,,
,346.1,146.4879,0.4056,,,,,,,,,,
,346.2,146.5302,0.4055,,,,,,,,,,
,346.3,146.5721,0.4059,,,,,,,,,,
,346.4,146.6149,0.4059,,,,,,,,,,
,346.5,146.6567,0.4058,,,,,,,,,,
,346.6,146.6998,0.4059,,,,,,,,,,
,346.7,146.7418,0.4056,,,,,,,,,,
,346.8,146.7846,0.4058,,,,,,,,,,
,346.9,146.8267,0.406,,,,,,,,,,
,347,146.8685,0.406,,,,,,,,,,
,347.1,146.9111,0.4058,,,,,,,,,,
,347.2,146.9528,0.4058,,,,,,,,,,
,347.3,146.996,0.406,,,,,,,,,,
,347.4,147.0377,0.4058,,,,,,,,,,
,347.5,147.081,0.406,,,,,,,,,,
,347.6,147.1228,0.4061,,,,,,,,,,
,347.7,147.1654,0.406,,,,,,,,,,
,347.8,147.2075,0.406,,,,,,,,,,
,347.9,147.2493,0.4059,,,,,,,,,,
,348,147.2922,0.4059,,,,,,,,,,
,348.1,147.3342,0.4059,,,,,,,,,,
,348.2,147.3774,0.4063,,,,,,,,,,
,348.3,147.4192,0.4062,,,,,,,,,,
,348.4,147.4617,0.4061,,,,,,,,,,
,348.5,147.5037,0.4062,,,,,,,,,,
,348.6,147.5458,0.4063,,,,,,,,,,
,348.7,147.5884,0.406,,,,,,,,,,
,348.8,147.6303,0.4058,,,,,,,,,,
,348.9,147.6734,0.4064,,,,,,,,,,
,349,147.7154,0.4061,,,,,,,,,,
,349.1,147.7583,0.4061,,,,,,,,,,
,349.2,147.8002,0.4066,,,,,,,,,,
,349.3,147.8424,0.4062,,,,,,,,,,
,349.4,147.8848,0.4061,,,,,,,,,,
,349.5,147.9267,0.4063,,,,,,,,,,
,349.6,147.9698,0.4063,,,,,,,,,,
,349.7,148.0116,0.4058,,,,,,,,,,
,349.8,148.0545,0.4064,,,,,,,,,,
,349.9,148.0964,0.4063,,,,,,,,,,
,350,148.1389,0.4063,,,,,,,,,,
,350.1,148.181,0.4062,,,,,,,,,,
,350.2,148.2232,0.4065,,,,,,,,,,
,350.3,148.2659,0.4062,,,,,,,,,,
,350.4,148.3076,0.4061,,,,,,,,,,
,350.5,148.3508,0.4065,,,,,,,,,,
,350.6,148.3925,0.4063,,,,,,,,,,
,350.7,148.4355,0.4063,,,,,,,,,,
,350.8,148.4774,0.4064,,,,,,,,,,
,350.9,148.5201,0.4063,,,,,,,,,,
,351,148.5623,0.4061,,,,,,,,,,
,351.1,148.604,0.4063,,,,,,,,,,
,351.2,148.647,0.4065,,,,,,,,,,
,351.3,148.6888,0.4063,,,,,,,,,,
,351.4,148.7318,0.4061,,,,,,,,,,
,351.5,148.7737,0.4064,,,,,,,,,,
,351.6,148.8164,0.4063,,,,,,,,,,
,351.7,148.8584,0.4061,,,,,,,,,,
,351.8,148.9007,0.4063,,,,,,,,,,
,351.9,148.9432,0.4063,,,,,,,,,,
,352,148.9851,0.4062,,,,,,,,,,
,352.1,149.0278,0.4063,,,,,,,,,,
,352.2,149.07,0.4064,,,,,,,,,,
,352.3,149.1131,0.4062,,,,,,,,,,
,352.4,149.1551,0.4064,,,,,,,,,,
,352.5,149.1971,0.4065,,,,,,,,,,
,352.6,149.2395,0.4064,,,,,,,,,,
,352.7,149.2812,0.4063,,,,,,,,,,
,352.8,149.3244,0.4062,,,,,,,,,,
,352.9,149.3661,0.4064,,,,,,,,,,
,353,149.4092,0.4063,,,,,,,,,,
,353.1,149.451,0.4065,,,,,,,,,,
,353.2,149.4938,0.4064,,,,,,,,,,
,353.3,149.5356,0.4063,,,,,,,,,,
,353.4,149.5778,0.4063,,,,,,,,,,
,353.5,149.6203,0.4063,,,,,,,,,,
,353.6,149.6624,0.4063,,,,,,,,,,
,353.7,149.7057,0.4063,,,,,,,,,,
,353.8,149.7474,0.4063,,,,,,,,,,
,353.9,149.7903,0.4063,,,,,,,,,,
,354,149.8321,0.4062,,,,,,,,,,
,354.1,149.8744,0.4063,,,,,,,,,,
,354.2,149.9167,0.4065,,,,,,,,,,
,354.3,149.9587,0.4061,,,,,,,,,,
,354.4,150.0015,0.4064,,,,,,,,,,
,354.5,150.0435,0.4063,,,,,,,,,,
,354.6,150.0866,0.4061,,,,,,,,,,
,354.7,150.1285,0.4064,,,,,,,,,,
,354.8,150.171,0.4066,,,,,,,,,,
,354.9,150.2127,0.4063,,,,,,,,,,
,355,150.2552,0.4064,,,,,,,,,,
